index,x-value,pointwise error (4 s.f.),MAE (yes/no)
598,-0.203,2.119e-09,no
599,-0.202,2.008e-09,no
600,-0.201,1.902e-09,no
601,-0.2,1.801e-09,no
602,-0.199,1.705e-09,no
603,-0.198,1.613e-09,no
604,-0.197,1.527e-09,no
605,-0.196,1.444e-09,no
606,-0.195,1.365e-09,no
607,-0.194,1.291e-09,no
608,-0.193,1.22e-09,no
609,-0.192,1.152e-09,no
610,-0.191,1.088e-09,no
611,-0.19,1.028e-09,no
612,-0.189,9.7e-10,no
613,-0.188,9.153e-10,no
614,-0.187,8.634e-10,no
615,-0.186,8.142e-10,no
616,-0.185,7.675e-10,no
617,-0.184,7.233e-10,no
618,-0.183,6.815e-10,no
619,-0.182,6.418e-10,no
620,-0.181,6.042e-10,no
621,-0.18,5.687e-10,no
622,-0.179,5.35e-10,no
623,-0.178,5.032e-10,no
624,-0.177,4.731e-10,no
625,-0.176,4.446e-10,no
626,-0.175,4.178e-10,no
627,-0.174,3.923e-10,no
628,-0.173,3.683e-10,no
629,-0.172,3.457e-10,no
630,-0.171,3.243e-10,no
631,-0.17,3.041e-10,no
632,-0.169,2.851e-10,no
633,-0.168,2.672e-10,no
634,-0.167,2.502e-10,no
635,-0.166,2.343e-10,no
636,-0.165,2.193e-10,no
637,-0.164,2.052e-10,no
638,-0.163,1.919e-10,no
639,-0.162,1.794e-10,no
640,-0.161,1.676e-10,no
641,-0.16,1.565e-10,no
642,-0.159,1.461e-10,no
643,-0.158,1.364e-10,no
644,-0.157,1.272e-10,no
645,-0.156,1.186e-10,no
646,-0.155,1.105e-10,no
647,-0.154,1.03e-10,no
648,-0.153,9.587e-11,no
649,-0.152,8.922e-11,no
650,-0.151,8.3e-11,no
651,-0.15,7.717e-11,no
652,-0.149,7.171e-11,no
653,-0.148,6.661e-11,no
654,-0.147,6.183e-11,no
655,-0.146,5.738e-11,no
656,-0.145,5.321e-11,no
657,-0.144,4.932e-11,no
658,-0.143,4.569e-11,no
659,-0.142,4.231e-11,no
660,-0.141,3.915e-11,no
661,-0.14,3.621e-11,no
662,-0.139,3.348e-11,no
663,-0.138,3.093e-11,no
664,-0.137,2.856e-11,no
665,-0.136,2.635e-11,no
666,-0.135,2.43e-11,no
667,-0.134,2.24e-11,no
668,-0.133,2.063e-11,no
669,-0.132,1.899e-11,no
670,-0.131,1.747e-11,no
671,-0.13,1.606e-11,no
672,-0.129,1.476e-11,no
673,-0.128,1.355e-11,no
674,-0.127,1.243e-11,no
675,-0.126,1.14e-11,no
676,-0.125,1.045e-11,no
677,-0.124,9.564e-12,no
678,-0.123,8.751e-12,no
679,-0.122,8.001e-12,no
680,-0.121,7.31e-12,no
681,-0.12,6.673e-12,no
682,-0.119,6.088e-12,no
683,-0.118,5.549e-12,no
684,-0.117,5.054e-12,no
685,-0.116,4.6e-12,no
686,-0.115,4.183e-12,no
687,-0.114,3.8e-12,no
688,-0.113,3.45e-12,no
689,-0.112,3.129e-12,no
690,-0.111,2.836e-12,no
691,-0.11,2.567e-12,no
692,-0.109,2.323e-12,no
693,-0.108,2.099e-12,no
694,-0.107,1.895e-12,no
695,-0.106,1.709e-12,no
696,-0.105,1.54e-12,no
697,-0.104,1.387e-12,no
698,-0.103,1.247e-12,no
699,-0.102,1.12e-12,no
700,-0.101,1.006e-12,no
701,-0.1,9.015e-13,no
702,-0.099,8.072e-13,no
703,-0.098,7.221e-13,no
704,-0.097,6.452e-13,no
705,-0.096,5.757e-13,no
706,-0.095,5.132e-13,no
707,-0.094,4.569e-13,no
708,-0.093,4.062e-13,no
709,-0.092,3.607e-13,no
710,-0.091,3.199e-13,no
711,-0.09,2.833e-13,no
712,-0.089,2.506e-13,no
713,-0.088,2.214e-13,no
714,-0.087,1.952e-13,no
715,-0.086,1.719e-13,no
716,-0.085,1.512e-13,no
717,-0.084,1.328e-13,no
718,-0.083,1.164e-13,no
719,-0.082,1.019e-13,no
720,-0.081,8.903e-14,no
721,-0.08,7.767e-14,no
722,-0.079,6.764e-14,no
723,-0.078,5.88e-14,no
724,-0.077,5.103e-14,no
725,-0.076,4.42e-14,no
726,-0.075,3.821e-14,no
727,-0.074,3.297e-14,no
728,-0.073,2.839e-14,no
729,-0.072,2.44e-14,no
730,-0.071,2.091e-14,no
731,-0.07,1.79e-14,no
732,-0.069,1.528e-14,no
733,-0.068,1.302e-14,no
734,-0.067,1.106e-14,no
735,-0.066,9.368e-15,no
736,-0.065,7.924e-15,no
737,-0.064,6.689e-15,no
738,-0.063,5.621e-15,no
739,-0.062,4.718e-15,no
740,-0.061,3.941e-15,no
741,-0.06,3.282e-15,no
742,-0.059,2.734e-15,no
743,-0.058,2.269e-15,no
744,-0.057,1.867e-15,no
745,-0.056,1.54e-15,no
746,-0.055,1.263e-15,no
747,-0.054,1.034e-15,no
748,-0.053,8.396e-16,no
749,-0.052,6.8e-16,no
750,-0.051,5.482e-16,no
751,-0.05,4.441e-16,no
752,-0.049,3.539e-16,no
753,-0.048,2.845e-16,no
754,-0.047,2.22e-16,no
755,-0.046,1.735e-16,no
756,-0.045,1.388e-16,no
757,-0.044,1.041e-16,no
758,-0.043,8.327e-17,no
759,-0.042,6.939e-17,no
760,-0.041,4.857e-17,no
761,-0.04,3.469e-17,no
762,-0.039,2.776e-17,no
763,-0.038,2.082e-17,no
764,-0.037,1.388e-17,no
765,-0.036,1.388e-17,no
766,-0.035,6.939e-18,no
767,-0.034,6.939e-18,no
768,-0.033,6.939e-18,no
769,-0.032,0,no
770,-0.031,3.469e-18,no
771,-0.03,0,no
772,-0.029,3.469e-18,no
773,-0.028,3.469e-18,no
774,-0.027,0,no
775,-0.026,0,no
776,-0.025,0,no
777,-0.024,0,no
778,-0.023,0,no
779,-0.022,0,no
780,-0.021,0,no
781,-0.02,0,no
782,-0.019,0,no
783,-0.018,0,no
784,-0.017,0,no
785,-0.016,0,no
786,-0.015,0,no
787,-0.014,0,no
788,-0.013,0,no
789,-0.012,0,no
790,-0.011,0,no
791,-0.01,0,no
792,-0.009,0,no
793,-0.008,0,no
794,-0.007,0,no
795,-0.006,0,no
796,-0.005,0,no
797,-0.004,0,no
798,-0.003,0,no
799,-0.002,0,no
800,-0.001,0,no
801,0,0,no
802,0.001,0,no
803,0.002,0,no
804,0.003,0,no
805,0.004,0,no
806,0.005,0,no
807,0.006,0,no
808,0.007,0,no
809,0.008,0,no
810,0.009,0,no
811,0.01,0,no
812,0.011,0,no
813,0.012,0,no
814,0.013,0,no
815,0.014,0,no
816,0.015,0,no
817,0.016,0,no
818,0.017,0,no
819,0.018,0,no
820,0.019,0,no
821,0.02,0,no
822,0.021,0,no
823,0.022,0,no
824,0.023,0,no
825,0.024,0,no
826,0.025,0,no
827,0.026,0,no
828,0.027,0,no
829,0.028,0,no
830,0.029,0,no
831,0.03,3.469e-18,no
832,0.031,0,no
833,0.032,0,no
834,0.033,0,no
835,0.034,6.939e-18,no
836,0.035,1.388e-17,no
837,0.036,6.939e-18,no
838,0.037,2.082e-17,no
839,0.038,2.082e-17,no
840,0.039,2.776e-17,no
841,0.04,3.469e-17,no
842,0.041,4.857e-17,no
843,0.042,6.245e-17,no
844,0.043,8.327e-17,no
845,0.044,1.11e-16,no
846,0.045,1.388e-16,no
847,0.046,1.804e-16,no
848,0.047,2.29e-16,no
849,0.048,2.845e-16,no
850,0.049,3.539e-16,no
851,0.05,4.372e-16,no
852,0.051,5.482e-16,no
853,0.052,6.8e-16,no
854,0.053,8.396e-16,no
855,0.054,1.027e-15,no
856,0.055,1.263e-15,no
857,0.056,1.54e-15,no
858,0.057,1.874e-15,no
859,0.058,2.269e-15,no
860,0.059,2.734e-15,no
861,0.06,3.289e-15,no
862,0.061,3.948e-15,no
863,0.062,4.712e-15,no
864,0.063,5.621e-15,no
865,0.064,6.675e-15,no
866,0.065,7.924e-15,no
867,0.066,9.368e-15,no
868,0.067,1.106e-14,no
869,0.068,1.3e-14,no
870,0.069,1.528e-14,no
871,0.07,1.79e-14,no
872,0.071,2.093e-14,no
873,0.072,2.44e-14,no
874,0.073,2.839e-14,no
875,0.074,3.297e-14,no
876,0.075,3.822e-14,no
877,0.076,4.42e-14,no
878,0.077,5.103e-14,no
879,0.078,5.88e-14,no
880,0.079,6.764e-14,no
881,0.08,7.766e-14,no
882,0.081,8.904e-14,no
883,0.082,1.019e-13,no
884,0.083,1.164e-13,no
885,0.084,1.328e-13,no
886,0.085,1.512e-13,no
887,0.086,1.719e-13,no
888,0.087,1.952e-13,no
889,0.088,2.214e-13,no
890,0.089,2.506e-13,no
891,0.09,2.833e-13,no
892,0.091,3.199e-13,no
893,0.092,3.607e-13,no
894,0.093,4.062e-13,no
895,0.094,4.569e-13,no
896,0.095,5.132e-13,no
897,0.096,5.757e-13,no
898,0.097,6.451e-13,no
899,0.098,7.221e-13,no
900,0.099,8.072e-13,no
901,0.1,9.015e-13,no
902,0.101,1.006e-12,no
903,0.102,1.12e-12,no
904,0.103,1.247e-12,no
905,0.104,1.387e-12,no
906,0.105,1.54e-12,no
907,0.106,1.709e-12,no
908,0.107,1.895e-12,no
909,0.108,2.099e-12,no
910,0.109,2.323e-12,no
911,0.11,2.567e-12,no
912,0.111,2.836e-12,no
913,0.112,3.129e-12,no
914,0.113,3.45e-12,no
