index,x,d,err_taylor,err_pade,log_err_taylor,log_err_pade
689,0.9999639789,0.0000360211,0.0495,0.0001874,-3.0056924335,-8.5824275802
690,0.9999643917,0.0000356083,0.0495,0.0001874,-3.0056882661,-8.5824243628
691,0.9999647997,0.0000352003,0.0495,0.0001874,-3.0056841465,-8.5824211823
692,0.999965203,0.000034797,0.04951,0.0001874,-3.0056800741,-8.5824180382
693,0.9999656017,0.0000343983,0.04951,0.0001874,-3.0056760484,-8.5824149301
694,0.9999659959,0.0000340041,0.04951,0.0001874,-3.0056720688,-8.5824118577
695,0.9999663855,0.0000336145,0.04951,0.0001874,-3.0056681347,-8.5824088205
696,0.9999667707,0.0000332293,0.04951,0.0001874,-3.0056642458,-8.582405818
697,0.9999671514,0.0000328486,0.04951,0.0001874,-3.0056604014,-8.58240285
698,0.9999675278,0.0000324722,0.04951,0.0001874,-3.0056566011,-8.582399916
699,0.9999678999,0.0000321001,0.04951,0.0001874,-3.0056528444,-8.5823970156
700,0.9999682677,0.0000317323,0.04951,0.0001874,-3.0056491306,-8.5823941484
701,0.9999686313,0.0000313687,0.04951,0.0001874,-3.0056454595,-8.5823913141
702,0.9999689907,0.0000310093,0.04951,0.0001874,-3.0056418304,-8.5823885122
703,0.999969346,0.000030654,0.04951,0.0001874,-3.0056382428,-8.5823857425
704,0.9999696973,0.0000303027,0.04951,0.0001874,-3.0056346964,-8.5823830045
705,0.9999700445,0.0000299555,0.04951,0.0001874,-3.0056311907,-8.5823802979
706,0.9999703877,0.0000296123,0.04951,0.0001874,-3.0056277251,-8.5823776223
707,0.9999707271,0.0000292729,0.04951,0.0001874,-3.0056242992,-8.5823749774
708,0.9999710625,0.0000289375,0.04951,0.0001874,-3.0056209125,-8.5823723627
709,0.999971394,0.000028606,0.04951,0.0001874,-3.0056175647,-8.5823697781
710,0.9999717218,0.0000282782,0.04951,0.0001874,-3.0056142552,-8.582367223
711,0.9999720458,0.0000279542,0.04951,0.0001874,-3.0056109837,-8.5823646972
712,0.9999723661,0.0000276339,0.04951,0.0001874,-3.0056077497,-8.5823622004
713,0.9999726828,0.0000273172,0.04951,0.0001874,-3.0056045527,-8.5823597322
714,0.9999729958,0.0000270042,0.04951,0.0001874,-3.0056013923,-8.5823572922
715,0.9999733052,0.0000266948,0.04951,0.0001874,-3.0055982681,-8.5823548802
716,0.9999736111,0.0000263889,0.04951,0.0001874,-3.0055951798,-8.5823524959
717,0.9999739135,0.0000260865,0.04951,0.0001874,-3.0055921268,-8.5823501389
718,0.9999742124,0.0000257876,0.04951,0.0001874,-3.0055891088,-8.5823478088
719,0.9999745079,0.0000254921,0.04951,0.0001874,-3.0055861254,-8.5823455055
720,0.9999748,0.0000252,0.04951,0.0001874,-3.0055831762,-8.5823432286
721,0.9999750887,0.0000249113,0.04951,0.0001874,-3.0055802608,-8.5823409778
722,0.9999753741,0.0000246259,0.04951,0.0001874,-3.0055773788,-8.5823387527
723,0.9999756563,0.0000243437,0.04951,0.0001874,-3.0055745298,-8.5823365532
724,0.9999759352,0.0000240648,0.04951,0.0001874,-3.0055717135,-8.5823343788
725,0.999976211,0.000023789,0.04951,0.0001874,-3.0055689294,-8.5823322294
726,0.9999764836,0.0000235164,0.04951,0.0001874,-3.0055661772,-8.5823301046
727,0.999976753,0.000023247,0.04951,0.0001874,-3.0055634566,-8.5823280042
728,0.9999770194,0.0000229806,0.04951,0.0001874,-3.0055607671,-8.5823259278
729,0.9999772827,0.0000227173,0.04951,0.0001874,-3.0055581085,-8.5823238752
730,0.999977543,0.000022457,0.04951,0.0001874,-3.0055554803,-8.5823218461
731,0.9999778003,0.0000221997,0.04951,0.0001874,-3.0055528822,-8.5823198403
732,0.9999780547,0.0000219453,0.04951,0.0001874,-3.0055503139,-8.5823178575
733,0.9999783062,0.0000216938,0.04951,0.0001874,-3.0055477751,-8.5823158974
734,0.9999785547,0.0000214453,0.04951,0.0001874,-3.0055452653,-8.5823139597
735,0.9999788005,0.0000211995,0.04951,0.0001874,-3.0055427843,-8.5823120443
736,0.9999790434,0.0000209566,0.04951,0.0001874,-3.0055403317,-8.5823101508
737,0.9999792835,0.0000207165,0.04951,0.0001874,-3.0055379072,-8.582308279
738,0.9999795209,0.0000204791,0.04951,0.0001874,-3.0055355105,-8.5823064286
739,0.9999797555,0.0000202445,0.04951,0.0001874,-3.0055331413,-8.5823045994
740,0.9999799875,0.0000200125,0.04951,0.0001874,-3.0055307992,-8.5823027913
741,0.9999802168,0.0000197832,0.04951,0.0001874,-3.0055284839,-8.5823010038
742,0.9999804435,0.0000195565,0.04951,0.0001874,-3.0055261952,-8.5822992368
743,0.9999806676,0.0000193324,0.04951,0.0001874,-3.0055239327,-8.58229749
744,0.9999808891,0.0000191109,0.04951,0.0001874,-3.0055216961,-8.5822957633
