index,x,d,err_taylor,err_pade,log_err_taylor,log_err_pade
149,1.542261244,0.0285350827,28.91,0.0117,3.3640822712,-4.4482370607
150,1.5425882075,0.0282081193,29.31,0.012,3.3778334781,-4.4229649017
151,1.5429114246,0.0278849022,29.71,0.01231,3.3915586952,-4.3977187629
152,1.5432309381,0.0275653887,30.12,0.01262,3.4052582315,-4.3724983372
153,1.5435467905,0.0272495363,30.54,0.01294,3.4189323919,-4.3473033214
154,1.5438590238,0.026937303,30.96,0.01327,3.4325814776,-4.3221334158
155,1.5441676794,0.0266286474,31.38,0.01361,3.4462057863,-4.2969883247
156,1.5444727984,0.0263235284,31.81,0.01396,3.4598056118,-4.2718677558
157,1.5447744212,0.0260219056,32.25,0.01431,3.4733812446,-4.2467714202
158,1.545072588,0.0257237388,32.69,0.01467,3.4869329713,-4.2216990331
159,1.5453673382,0.0254289885,33.13,0.01505,3.5004610753,-4.1966503126
160,1.5456587112,0.0251376156,33.58,0.01543,3.5139658362,-4.1716249805
161,1.5459467455,0.0248495813,34.04,0.01582,3.5274475306,-4.1466227621
162,1.5462314794,0.0245648474,34.5,0.01622,3.5409064313,-4.1216433858
163,1.5465129507,0.0242833761,34.96,0.01663,3.5543428081,-4.0966865836
164,1.5467911969,0.0240051299,35.44,0.01705,3.5677569273,-4.0717520906
165,1.5470662548,0.023730072,35.91,0.01748,3.5811490522,-4.0468396451
166,1.547338161,0.0234581658,36.4,0.01792,3.5945194425,-4.0219489887
167,1.5476069517,0.0231893751,36.89,0.01837,3.6078683551,-3.9970798661
168,1.5478726624,0.0229236644,37.38,0.01883,3.6211960437,-3.9722320251
169,1.5481353286,0.0226609982,37.88,0.0193,3.6345027587,-3.9474052166
170,1.5483949851,0.0224013417,38.39,0.01979,3.6477887478,-3.9225991944
171,1.5486516663,0.0221446605,38.9,0.02029,3.6610542554,-3.8978137155
172,1.5489054064,0.0218909204,39.42,0.02079,3.6742995231,-3.8730485398
173,1.5491562391,0.0216400877,39.95,0.02132,3.6875247894,-3.84830343
174,1.5494041977,0.0213921291,40.48,0.02185,3.7007302903,-3.8235781517
175,1.5496493151,0.0211470117,41.01,0.0224,3.7139162584,-3.7988724735
176,1.5498916238,0.020904703,41.56,0.02296,3.727082924,-3.7741861667
177,1.5501311561,0.0206651707,42.11,0.02353,3.7402305142,-3.7495190053
178,1.5503679438,0.020428383,42.66,0.02412,3.7533592536,-3.7248707662
179,1.5506020183,0.0201943085,43.23,0.02472,3.7664693641,-3.7002412289
180,1.5508334107,0.0199629161,43.8,0.02533,3.7795610647,-3.6756301756
181,1.5510621518,0.019734175,44.37,0.02596,3.792634572,-3.6510373912
182,1.5512882718,0.019508055,44.96,0.02661,3.8056900999,-3.626462663
183,1.5515118009,0.0192845259,45.55,0.02727,3.8187278597,-3.601905781
184,1.5517327687,0.019063558,46.14,0.02795,3.8317480602,-3.5773665379
185,1.5519512047,0.0188451221,46.75,0.02864,3.8447509076,-3.5528447287
186,1.5521671377,0.0186291891,47.36,0.02935,3.8577366057,-3.5283401509
187,1.5523805965,0.0184157303,47.98,0.03008,3.8707053558,-3.5038526046
188,1.5525916094,0.0182047174,48.6,0.03083,3.8836573569,-3.479381892
189,1.5528002045,0.0179961223,49.23,0.03159,3.8965928054,-3.454927818
190,1.5530064094,0.0177899174,49.87,0.03237,3.9095118956,-3.4304901898
191,1.5532102516,0.0175860752,50.52,0.03317,3.9224148193,-3.4060688168
192,1.5534117581,0.0173845687,51.18,0.03399,3.9353017659,-3.3816635109
193,1.5536109556,0.0171853712,51.84,0.03483,3.9481729229,-3.3572740859
194,1.5538078707,0.0169884561,52.51,0.03569,3.9610284751,-3.3329003583
195,1.5540025295,0.0167937973,53.19,0.03657,3.9738686054,-3.3085421465
196,1.5541949579,0.0166013689,53.88,0.03747,3.9866934944,-3.2841992713
197,1.5543851813,0.0164111455,54.57,0.03839,3.9995033206,-3.2598715554
198,1.5545732251,0.0162231017,55.27,0.03934,4.0122982603,-3.235558824
199,1.5547591142,0.0160372126,55.98,0.04031,4.0250784877,-3.2112609039
200,1.5549428734,0.0158534534,56.7,0.0413,4.037844175,-3.1869776246
201,1.555124527,0.0156717998,57.43,0.04231,4.0505954922,-3.1627088172
202,1.5553040991,0.0154922277,58.17,0.04335,4.0633326074,-3.1384543149
203,1.5554816137,0.0153147131,58.91,0.04441,4.0760556866,-3.1142139532
204,1.5556570942,0.0151392326,59.67,0.0455,4.0887648939,-3.0899875692
205,1.555830564,0.0149657627,60.43,0.04662,4.1014603915,-3.0657750021
206,1.5560020462,0.0147942806,61.2,0.04776,4.1141423394,-3.0415760932
207,1.5561715635,0.0146247633,61.98,0.04893,4.1268108961,-3.0173906855
208,1.5563391384,0.0144571884,62.77,0.05013,4.1394662178,-2.9932186239
209,1.5565047932,0.0142915336,63.57,0.05135,4.1521084591,-2.9690597554
210,1.5566685498,0.014127777,64.38,0.05261,4.1647377728,-2.9449139286
211,1.5568304301,0.0139658967,65.19,0.05389,4.1773543096,-2.920780994
212,1.5569904555,0.0138058713,66.02,0.05521,4.1899582187,-2.8966608039
213,1.5571486473,0.0136476795,66.86,0.05655,4.2025496474,-2.8725532123
214,1.5573050264,0.0134913004,67.7,0.05793,4.2151287413,-2.8484580752
215,1.5574596138,0.013336713,68.56,0.05935,4.2276956442,-2.8243752501
216,1.5576124298,0.013183897,69.43,0.06079,4.2402504983,-2.8003045962
217,1.5577634948,0.013032832,70.3,0.06227,4.2527934439,-2.7762459746
218,1.5579128289,0.0128834979,71.19,0.06379,4.26532462,-2.7521992479
219,1.5580604519,0.0127358749,72.08,0.06534,4.2778441635,-2.7281642804
220,1.5582063833,0.0125899435,72.99,0.06693,4.2903522101,-2.7041409382
221,1.5583506426,0.0124456842,73.91,0.06855,4.3028488937,-2.6801290886
222,1.558493249,0.0123030778,74.84,0.07022,4.3153343466,-2.6561286009
223,1.5586342213,0.0121621055,75.78,0.07192,4.3278086995,-2.6321393459
224,1.5587735783,0.0120227485,76.73,0.07367,4.3402720818,-2.6081611958
225,1.5589113386,0.0118849882,77.69,0.07546,4.3527246209,-2.5841940244
226,1.5590475203,0.0117488065,78.66,0.07729,4.3651664433,-2.5602377071
227,1.5591821416,0.0116141852,79.65,0.07916,4.3775976735,-2.5362921208
228,1.5593152204,0.0114811064,80.64,0.08108,4.3900184347,-2.5123571438
229,1.5594467744,0.0113495524,81.65,0.08304,4.4024288488,-2.4884326558
230,1.5595768209,0.0112195059,82.67,0.08505,4.414829036,-2.4645185383
231,1.5597053773,0.0110909494,83.7,0.08711,4.4272191153,-2.4406146738
232,1.5598324607,0.010963866,84.74,0.08921,4.4395992041,-2.4167209465
233,1.559958088,0.0108382388,85.8,0.09137,4.4519694186,-2.3928372418
234,1.5600822758,0.010714051,86.86,0.09358,4.4643298736,-2.3689634468
235,1.5602050405,0.0105912863,87.94,0.09584,4.4766806824,-2.3450994495
236,1.5603263987,0.0104699281,89.03,0.09815,4.4890219572,-2.3212451398
237,1.5604463662,0.0103499606,90.14,0.1005,4.5013538085,-2.2974004084
238,1.5605649591,0.0102313677,91.26,0.1029,4.513676346,-2.2735651476
239,1.5606821932,0.0101141336,92.39,0.1054,4.5259896777,-2.2497392512
