index,x-value,pointwise error (4 s.f.),MAE (yes/no)
543,-0.7146370614,0.006478,no
544,-0.7136370614,0.00641,no
545,-0.7126370614,0.006343,no
546,-0.7116370614,0.006276,no
547,-0.7106370614,0.00621,no
548,-0.7096370614,0.006145,no
549,-0.7086370614,0.00608,no
550,-0.7076370614,0.006016,no
551,-0.7066370614,0.005953,no
552,-0.7056370614,0.00589,no
553,-0.7046370614,0.005827,no
554,-0.7036370614,0.005765,no
555,-0.7026370614,0.005704,no
556,-0.7016370614,0.005644,no
557,-0.7006370614,0.005584,no
558,-0.6996370614,0.005524,no
559,-0.6986370614,0.005465,no
560,-0.6976370614,0.005407,no
561,-0.6966370614,0.005349,no
562,-0.6956370614,0.005292,no
563,-0.6946370614,0.005235,no
564,-0.6936370614,0.005179,no
565,-0.6926370614,0.005123,no
566,-0.6916370614,0.005068,no
567,-0.6906370614,0.005014,no
568,-0.6896370614,0.00496,no
569,-0.6886370614,0.004906,no
570,-0.6876370614,0.004853,no
571,-0.6866370614,0.004801,no
572,-0.6856370614,0.004749,no
573,-0.6846370614,0.004697,no
574,-0.6836370614,0.004646,no
575,-0.6826370614,0.004596,no
576,-0.6816370614,0.004546,no
577,-0.6806370614,0.004496,no
578,-0.6796370614,0.004447,no
579,-0.6786370614,0.004399,no
580,-0.6776370614,0.00435,no
581,-0.6766370614,0.004303,no
582,-0.6756370614,0.004256,no
583,-0.6746370614,0.004209,no
584,-0.6736370614,0.004163,no
585,-0.6726370614,0.004117,no
586,-0.6716370614,0.004071,no
587,-0.6706370614,0.004027,no
588,-0.6696370614,0.003982,no
589,-0.6686370614,0.003938,no
590,-0.6676370614,0.003894,no
591,-0.6666370614,0.003851,no
592,-0.6656370614,0.003808,no
593,-0.6646370614,0.003766,no
594,-0.6636370614,0.003724,no
595,-0.6626370614,0.003683,no
596,-0.6616370614,0.003642,no
597,-0.6606370614,0.003601,no
598,-0.6596370614,0.003561,no
599,-0.6586370614,0.003521,no
600,-0.6576370614,0.003481,no
601,-0.6566370614,0.003442,no
602,-0.6556370614,0.003403,no
603,-0.6546370614,0.003365,no
604,-0.6536370614,0.003327,no
605,-0.6526370614,0.003289,no
606,-0.6516370614,0.003252,no
607,-0.6506370614,0.003215,no
608,-0.6496370614,0.003179,no
609,-0.6486370614,0.003143,no
610,-0.6476370614,0.003107,no
611,-0.6466370614,0.003072,no
612,-0.6456370614,0.003037,no
613,-0.6446370614,0.003002,no
614,-0.6436370614,0.002968,no
615,-0.6426370614,0.002934,no
616,-0.6416370614,0.0029,no
617,-0.6406370614,0.002867,no
618,-0.6396370614,0.002834,no
619,-0.6386370614,0.002801,no
620,-0.6376370614,0.002769,no
621,-0.6366370614,0.002737,no
622,-0.6356370614,0.002706,no
623,-0.6346370614,0.002674,no
624,-0.6336370614,0.002643,no
625,-0.6326370614,0.002613,no
626,-0.6316370614,0.002582,no
627,-0.6306370614,0.002552,no
628,-0.6296370614,0.002522,no
629,-0.6286370614,0.002493,no
630,-0.6276370614,0.002464,no
631,-0.6266370614,0.002435,no
632,-0.6256370614,0.002407,no
633,-0.6246370614,0.002378,no
634,-0.6236370614,0.00235,no
635,-0.6226370614,0.002323,no
636,-0.6216370614,0.002295,no
637,-0.6206370614,0.002268,no
638,-0.6196370614,0.002242,no
639,-0.6186370614,0.002215,no
640,-0.6176370614,0.002189,no
641,-0.6166370614,0.002163,no
642,-0.6156370614,0.002137,no
643,-0.6146370614,0.002112,no
644,-0.6136370614,0.002087,no
645,-0.6126370614,0.002062,no
646,-0.6116370614,0.002037,no
647,-0.6106370614,0.002013,no
648,-0.6096370614,0.001989,no
649,-0.6086370614,0.001965,no
650,-0.6076370614,0.001941,no
651,-0.6066370614,0.001918,no
652,-0.6056370614,0.001895,no
653,-0.6046370614,0.001872,no
654,-0.6036370614,0.001849,no
655,-0.6026370614,0.001827,no
656,-0.6016370614,0.001805,no
657,-0.6006370614,0.001783,no
658,-0.5996370614,0.001761,no
659,-0.5986370614,0.00174,no
660,-0.5976370614,0.001718,no
661,-0.5966370614,0.001697,no
662,-0.5956370614,0.001677,no
663,-0.5946370614,0.001656,no
664,-0.5936370614,0.001636,no
665,-0.5926370614,0.001616,no
666,-0.5916370614,0.001596,no
667,-0.5906370614,0.001576,no
668,-0.5896370614,0.001557,no
669,-0.5886370614,0.001537,no
670,-0.5876370614,0.001518,no
671,-0.5866370614,0.0015,no
672,-0.5856370614,0.001481,no
673,-0.5846370614,0.001462,no
674,-0.5836370614,0.001444,no
675,-0.5826370614,0.001426,no
676,-0.5816370614,0.001408,no
677,-0.5806370614,0.001391,no
678,-0.5796370614,0.001373,no
679,-0.5786370614,0.001356,no
680,-0.5776370614,0.001339,no
681,-0.5766370614,0.001322,no
682,-0.5756370614,0.001306,no
683,-0.5746370614,0.001289,no
684,-0.5736370614,0.001273,no
685,-0.5726370614,0.001257,no
686,-0.5716370614,0.001241,no
687,-0.5706370614,0.001225,no
688,-0.5696370614,0.001209,no
689,-0.5686370614,0.001194,no
690,-0.5676370614,0.001179,no
691,-0.5666370614,0.001164,no
692,-0.5656370614,0.001149,no
693,-0.5646370614,0.001134,no
694,-0.5636370614,0.001119,no
695,-0.5626370614,0.001105,no
696,-0.5616370614,0.001091,no
